team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,game_id,event_id
1610612764,101162,77.0438,18.66005,0.0,677.63,13.99,21500139,2
1610612764,101162,77.26218,18.78955,0.0,677.59,13.95,21500139,2
1610612764,101162,77.42999,18.96736,0.0,677.55,13.91,21500139,2
1610612764,101162,77.59315,19.15671,0.0,677.51,13.88,21500139,2
1610612764,101162,77.74778,19.33955,0.0,677.47,13.84,21500139,2
1610612764,101162,77.93468,19.50705,0.0,677.43,13.8,21500139,2
1610612764,101162,78.11497,19.67872,0.0,677.39,13.76,21500139,2
1610612764,101162,78.28232,19.85505,0.0,677.35,13.73,21500139,2
1610612764,101162,78.43871,20.03559,0.0,677.31,13.69,21500139,2
1610612764,101162,78.58552,20.21452,0.0,677.27,13.65,21500139,2
1610612764,101162,78.75296,20.39198,0.0,677.23,13.61,21500139,2
1610612764,101162,78.91614,20.57302,0.0,677.19,13.58,21500139,2
1610612764,101162,79.07203,20.75212,0.0,677.15,13.54,21500139,2
1610612764,101162,79.2185,20.9393,0.0,677.11,13.5,21500139,2
1610612764,101162,79.34049,21.13693,0.0,677.07,13.46,21500139,2
1610612764,101162,79.45549,21.34053,0.0,677.03,13.43,21500139,2
1610612764,101162,79.54435,21.55283,0.0,676.99,13.39,21500139,2
1610612764,101162,79.6421,21.71767,0.0,676.95,13.35,21500139,2
1610612764,101162,79.71062,21.87125,0.0,676.91,13.31,21500139,2
1610612764,101162,79.75487,22.03079,0.0,676.87,23.98,21500139,2
1610612764,101162,79.73829,22.22107,0.0,676.83,23.94,21500139,2
1610612764,101162,79.69736,22.40733,0.0,676.79,23.9,21500139,2
1610612764,101162,79.64161,22.59002,0.0,676.75,23.87,21500139,2
1610612764,101162,79.57876,22.78919,0.0,676.71,23.83,21500139,2
1610612764,101162,79.5,22.98581,0.0,676.67,23.8,21500139,2
1610612764,101162,79.38632,23.17817,0.0,676.63,23.76,21500139,2
1610612764,101162,79.28286,23.36208,0.0,676.59,23.73,21500139,2
1610612764,101162,79.14611,23.5504,0.0,676.55,23.69,21500139,2
1610612764,101162,78.93098,23.74989,0.0,676.51,23.65,21500139,2
1610612764,101162,78.68175,23.95005,0.0,676.47,23.62,21500139,2
1610612764,101162,78.39276,24.1413,0.0,676.43,23.58,21500139,2
1610612764,101162,78.08693,24.32506,0.0,676.39,23.55,21500139,2
1610612764,101162,77.77331,24.51916,0.0,676.35,23.51,21500139,2
1610612764,101162,77.43414,24.71908,0.0,676.31,23.47,21500139,2
1610612764,101162,77.07574,24.91533,0.0,676.27,23.44,21500139,2
1610612764,101162,76.69789,25.10049,0.0,676.23,23.4,21500139,2
1610612764,101162,76.30741,25.27788,0.0,676.19,23.37,21500139,2
1610612764,101162,75.89662,25.45449,0.0,676.15,23.33,21500139,2
1610612764,101162,75.46648,25.61657,0.0,676.11,23.3,21500139,2
1610612764,101162,75.0183,25.7896,0.0,676.07,23.26,21500139,2
1610612764,101162,74.56817,25.96197,0.0,676.03,23.22,21500139,2
1610612764,101162,74.06551,26.14254,0.0,675.99,23.19,21500139,2
1610612764,101162,73.55254,26.31739,0.0,675.95,23.15,21500139,2
1610612764,101162,73.08679,26.4631,0.0,675.91,23.12,21500139,2
1610612764,101162,72.59887,26.61543,0.0,675.87,23.08,21500139,2
1610612764,101162,72.10911,26.76366,0.0,675.83,23.04,21500139,2
1610612764,101162,71.61183,26.91511,0.0,675.79,23.01,21500139,2
1610612764,101162,71.10814,27.05941,0.0,675.75,22.97,21500139,2
1610612764,101162,70.56591,27.18802,0.0,675.71,22.94,21500139,2
1610612764,101162,70.04062,27.31545,0.0,675.67,22.9,21500139,2
1610612764,101162,69.49123,27.43678,0.0,675.63,22.86,21500139,2
1610612764,101162,68.91013,27.54847,0.0,675.59,22.83,21500139,2
