GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
Shot Chart Detail,0021400117,398,201935,James Harden,1610612745,Houston Rockets,3,1,53,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,1
Shot Chart Detail,0021400117,424,201935,James Harden,1610612745,Houston Rockets,4,11,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,0,1,0
Shot Chart Detail,0021400117,449,201935,James Harden,1610612745,Houston Rockets,4,8,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,36,142,1,0
Shot Chart Detail,0021400117,463,201935,James Harden,1610612745,Houston Rockets,4,7,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-125,216,1,1
Shot Chart Detail,0021400117,479,201935,James Harden,1610612745,Houston Rockets,4,4,58,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,0
Shot Chart Detail,0021400117,482,201935,James Harden,1610612745,Houston Rockets,4,4,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-10,1,1
Shot Chart Detail,0021400117,491,201935,James Harden,1610612745,Houston Rockets,4,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,185,167,1,0
Shot Chart Detail,0021400127,26,201935,James Harden,1610612745,Houston Rockets,1,9,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,56,252,1,1
Shot Chart Detail,0021400127,33,201935,James Harden,1610612745,Houston Rockets,1,8,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-2,1,1
Shot Chart Detail,0021400127,39,201935,James Harden,1610612745,Houston Rockets,1,7,42,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-64,42,1,1
Shot Chart Detail,0021400127,61,201935,James Harden,1610612745,Houston Rockets,1,5,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,0,1,1
Shot Chart Detail,0021400127,81,201935,James Harden,1610612745,Houston Rockets,1,4,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-185,189,1,0
Shot Chart Detail,0021400127,93,201935,James Harden,1610612745,Houston Rockets,1,2,58,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,0,107,1,0
Shot Chart Detail,0021400127,166,201935,James Harden,1610612745,Houston Rockets,2,9,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,6,1,1
Shot Chart Detail,0021400127,193,201935,James Harden,1610612745,Houston Rockets,2,6,47,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,4,1,1
Shot Chart Detail,0021400127,199,201935,James Harden,1610612745,Houston Rockets,2,6,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,225,1,0
Shot Chart Detail,0021400127,205,201935,James Harden,1610612745,Houston Rockets,2,5,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,89,230,1,0
Shot Chart Detail,0021400127,252,201935,James Harden,1610612745,Houston Rockets,2,2,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,8,1,1
Shot Chart Detail,0021400127,266,201935,James Harden,1610612745,Houston Rockets,2,1,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-65,239,1,0
Shot Chart Detail,0021400127,309,201935,James Harden,1610612745,Houston Rockets,3,10,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,9,1,0
Shot Chart Detail,0021400127,322,201935,James Harden,1610612745,Houston Rockets,3,8,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,7,1,1
Shot Chart Detail,0021400127,362,201935,James Harden,1610612745,Houston Rockets,3,5,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-90,86,1,0
Shot Chart Detail,0021400127,392,201935,James Harden,1610612745,Houston Rockets,3,3,42,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,65,86,1,0
Shot Chart Detail,0021400127,470,201935,James Harden,1610612745,Houston Rockets,4,9,41,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,97,181,1,1
Shot Chart Detail,0021400127,483,201935,James Harden,1610612745,Houston Rockets,4,8,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,23,1,0
Shot Chart Detail,0021400127,505,201935,James Harden,1610612745,Houston Rockets,4,6,56,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-112,153,1,0
Shot Chart Detail,0021400127,515,201935,James Harden,1610612745,Houston Rockets,4,6,37,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-112,148,1,0
Shot Chart Detail,0021400127,526,201935,James Harden,1610612745,Houston Rockets,4,5,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,42,1,0
Shot Chart Detail,0021400127,581,201935,James Harden,1610612745,Houston Rockets,4,2,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,0
Shot Chart Detail,0021400127,594,201935,James Harden,1610612745,Houston Rockets,4,1,9,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,12,1,0
Shot Chart Detail,0021400127,619,201935,James Harden,1610612745,Houston Rockets,4,0,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,22,1,1
Shot Chart Detail,0021400144,60,201935,James Harden,1610612745,Houston Rockets,1,6,25,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,42,1,1
Shot Chart Detail,0021400144,78,201935,James Harden,1610612745,Houston Rockets,1,5,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,165,1,1
Shot Chart Detail,0021400144,189,201935,James Harden,1610612745,Houston Rockets,2,7,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,1,1,0
Shot Chart Detail,0021400144,259,201935,James Harden,1610612745,Houston Rockets,2,1,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,0
Shot Chart Detail,0021400144,267,201935,James Harden,1610612745,Houston Rockets,2,0,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,119,-6,1,0
Shot Chart Detail,0021400144,283,201935,James Harden,1610612745,Houston Rockets,2,0,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,17,242,1,0
Shot Chart Detail,0021400144,285,201935,James Harden,1610612745,Houston Rockets,2,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,220,1,0
Shot Chart Detail,0021400144,296,201935,James Harden,1610612745,Houston Rockets,3,11,44,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,39,1,0
Shot Chart Detail,0021400144,323,201935,James Harden,1610612745,Houston Rockets,3,8,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,197,1,0
Shot Chart Detail,0021400144,340,201935,James Harden,1610612745,Houston Rockets,3,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-41,238,1,0
Shot Chart Detail,0021400144,348,201935,James Harden,1610612745,Houston Rockets,3,6,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,23,1,0
Shot Chart Detail,0021400144,357,201935,James Harden,1610612745,Houston Rockets,3,5,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,143,85,1,1
Shot Chart Detail,0021400144,390,201935,James Harden,1610612745,Houston Rockets,3,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,104,1,0
Shot Chart Detail,0021400144,486,201935,James Harden,1610612745,Houston Rockets,4,6,48,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-11,170,1,0
Shot Chart Detail,0021400144,492,201935,James Harden,1610612745,Houston Rockets,4,6,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,1
Shot Chart Detail,0021400144,551,201935,James Harden,1610612745,Houston Rockets,4,1,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,20,246,1,1
Shot Chart Detail,0021400144,560,201935,James Harden,1610612745,Houston Rockets,4,0,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,236,1,0
Shot Chart Detail,0021400151,61,201935,James Harden,1610612745,Houston Rockets,1,5,36,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400151,194,201935,James Harden,1610612745,Houston Rockets,2,3,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-46,263,1,0
Shot Chart Detail,0021400151,226,201935,James Harden,1610612745,Houston Rockets,2,1,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,26,1,0
Shot Chart Detail,0021400151,282,201935,James Harden,1610612745,Houston Rockets,3,8,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,220,1,0
Shot Chart Detail,0021400151,321,201935,James Harden,1610612745,Houston Rockets,3,5,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-97,228,1,0
Shot Chart Detail,0021400151,331,201935,James Harden,1610612745,Houston Rockets,3,4,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-105,123,1,0
Shot Chart Detail,0021400151,344,201935,James Harden,1610612745,Houston Rockets,3,3,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,12,1,0
Shot Chart Detail,0021400151,381,201935,James Harden,1610612745,Houston Rockets,3,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,23,280,1,0
Shot Chart Detail,0021400169,96,201935,James Harden,1610612745,Houston Rockets,1,2,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,0
Shot Chart Detail,0021400169,213,201935,James Harden,1610612745,Houston Rockets,2,3,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1
Shot Chart Detail,0021400169,269,201935,James Harden,1610612745,Houston Rockets,3,10,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1
Shot Chart Detail,0021400169,285,201935,James Harden,1610612745,Houston Rockets,3,8,43,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,64,63,1,0
Shot Chart Detail,0021400169,310,201935,James Harden,1610612745,Houston Rockets,3,5,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,203,1,1
Shot Chart Detail,0021400169,347,201935,James Harden,1610612745,Houston Rockets,3,2,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,162,190,1,1
Shot Chart Detail,0021400169,358,201935,James Harden,1610612745,Houston Rockets,3,1,55,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,105,118,1,1
Shot Chart Detail,0021400169,392,201935,James Harden,1610612745,Houston Rockets,3,0,1,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-37,230,1,0
Shot Chart Detail,0021400169,475,201935,James Harden,1610612745,Houston Rockets,4,5,12,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,63,1,1
Shot Chart Detail,0021400169,509,201935,James Harden,1610612745,Houston Rockets,4,2,42,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-138,149,1,1
Shot Chart Detail,0021400169,564,201935,James Harden,1610612745,Houston Rockets,4,0,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,88,244,1,0
Shot Chart Detail,0021400188,8,201935,James Harden,1610612745,Houston Rockets,1,10,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,175,1,1
Shot Chart Detail,0021400188,25,201935,James Harden,1610612745,Houston Rockets,1,8,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,-11,1,1
Shot Chart Detail,0021400188,43,201935,James Harden,1610612745,Houston Rockets,1,7,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,130,113,1,0
Shot Chart Detail,0021400188,76,201935,James Harden,1610612745,Houston Rockets,1,4,10,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,1
Shot Chart Detail,0021400188,80,201935,James Harden,1610612745,Houston Rockets,1,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-215,107,1,0
Shot Chart Detail,0021400188,94,201935,James Harden,1610612745,Houston Rockets,1,2,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,154,187,1,1
Shot Chart Detail,0021400188,108,201935,James Harden,1610612745,Houston Rockets,1,1,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-57,236,1,0
Shot Chart Detail,0021400188,115,201935,James Harden,1610612745,Houston Rockets,1,0,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,0
Shot Chart Detail,0021400188,242,201935,James Harden,1610612745,Houston Rockets,2,1,33,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-142,47,1,1
Shot Chart Detail,0021400188,257,201935,James Harden,1610612745,Houston Rockets,2,0,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-10,246,1,1
Shot Chart Detail,0021400188,271,201935,James Harden,1610612745,Houston Rockets,3,10,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-144,200,1,0
Shot Chart Detail,0021400188,313,201935,James Harden,1610612745,Houston Rockets,3,7,15,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4,190,1,0
Shot Chart Detail,0021400188,319,201935,James Harden,1610612745,Houston Rockets,3,6,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,0
Shot Chart Detail,0021400188,359,201935,James Harden,1610612745,Houston Rockets,3,4,24,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,242,1,1
Shot Chart Detail,0021400188,385,201935,James Harden,1610612745,Houston Rockets,3,1,52,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-48,194,1,0
Shot Chart Detail,0021400188,405,201935,James Harden,1610612745,Houston Rockets,3,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,255,1,0
Shot Chart Detail,0021400188,473,201935,James Harden,1610612745,Houston Rockets,4,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-81,236,1,0
Shot Chart Detail,0021400188,578,201935,James Harden,1610612745,Houston Rockets,4,0,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,17,55,1,1
Shot Chart Detail,0021400202,2,201935,James Harden,1610612745,Houston Rockets,1,11,42,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,99,149,1,0
Shot Chart Detail,0021400202,27,201935,James Harden,1610612745,Houston Rockets,1,8,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,217,1,0
Shot Chart Detail,0021400202,29,201935,James Harden,1610612745,Houston Rockets,1,8,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,111,216,1,1
Shot Chart Detail,0021400202,61,201935,James Harden,1610612745,Houston Rockets,1,5,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,102,222,1,1
Shot Chart Detail,0021400202,70,201935,James Harden,1610612745,Houston Rockets,1,4,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,236,1,0
Shot Chart Detail,0021400202,105,201935,James Harden,1610612745,Houston Rockets,1,2,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,0,1,0
Shot Chart Detail,0021400202,110,201935,James Harden,1610612745,Houston Rockets,1,2,2,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400202,115,201935,James Harden,1610612745,Houston Rockets,1,0,56,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-52,64,1,1
Shot Chart Detail,0021400202,129,201935,James Harden,1610612745,Houston Rockets,1,0,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,80,192,1,0
Shot Chart Detail,0021400202,206,201935,James Harden,1610612745,Houston Rockets,2,6,43,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-32,93,1,0
Shot Chart Detail,0021400202,251,201935,James Harden,1610612745,Houston Rockets,2,2,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-199,160,1,1
Shot Chart Detail,0021400202,254,201935,James Harden,1610612745,Houston Rockets,2,2,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-46,239,1,0
Shot Chart Detail,0021400202,304,201935,James Harden,1610612745,Houston Rockets,3,9,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,101,1,1
Shot Chart Detail,0021400202,332,201935,James Harden,1610612745,Houston Rockets,3,5,58,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
Shot Chart Detail,0021400202,353,201935,James Harden,1610612745,Houston Rockets,3,3,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1
Shot Chart Detail,0021400202,361,201935,James Harden,1610612745,Houston Rockets,3,2,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,157,190,1,0
Shot Chart Detail,0021400202,370,201935,James Harden,1610612745,Houston Rockets,3,1,48,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,222,71,1,1
Shot Chart Detail,0021400202,375,201935,James Harden,1610612745,Houston Rockets,3,1,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,9,1,0
Shot Chart Detail,0021400202,439,201935,James Harden,1610612745,Houston Rockets,4,8,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,34,1,345,1,0
Shot Chart Detail,0021400202,471,201935,James Harden,1610612745,Houston Rockets,4,4,46,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-17,1,1
Shot Chart Detail,0021400202,480,201935,James Harden,1610612745,Houston Rockets,4,3,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,135,209,1,1
Shot Chart Detail,0021400202,500,201935,James Harden,1610612745,Houston Rockets,4,1,44,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-103,165,1,0
Shot Chart Detail,0021400217,36,201935,James Harden,1610612745,Houston Rockets,1,8,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-120,222,1,0
Shot Chart Detail,0021400217,51,201935,James Harden,1610612745,Houston Rockets,1,6,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1
Shot Chart Detail,0021400217,62,201935,James Harden,1610612745,Houston Rockets,1,4,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,12,1,0
Shot Chart Detail,0021400217,95,201935,James Harden,1610612745,Houston Rockets,1,3,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-2,1,1
